Site,Dist,Site name,Start,End,Lat,Lon,STA
86136,86,GARFIELD (CANNIBAL CREEK STATION),1940,1977,-38.0667,145.6667,VIC
86137,86,BLACKBURN,1897,1938,-37.8,145.2,VIC
86138,86,GREENSBOROUGH,1888,1939,-37.7,145.1,VIC
86139,86,KALLISTA (SAVERNAKE),1950,1955,-37.8833,145.35,VIC
86140,86,TOMAHAWK VALLEY,1952,1969,-37.95,145.6167,VIC
86141,86,BURWOOD PLC,1960,1981,-37.8333,145.0833,VIC
86142,86,TOOLANGI (MOUNT ST LEONARD DPI),1953,..,-37.572,145.5014,VIC
86143,86,CLEMATIS,2001,2005,-37.9289,145.4272,VIC
86144,86,CALDERMEADE,1953,1965,-38.2333,145.55,VIC
86145,86,MELBOURNE (FLAGSTAFF GARDENS),1855,1862,-37.8125,144.9708,VIC
86146,86,BEAUMARIS,1955,2012,-37.9771,145.0273,VIC
86147,86,ASPENDALE CSIRO,1954,1985,-38.0333,145.1,VIC
86148,86,WANDIN (YALLOCK),1883,1941,-37.8,145.45,VIC
86149,86,WALLAN WALLAN (INVERLOCHY),1902,1945,-37.4,145,VIC
86150,86,ARTHURS CREEK,1907,1929,-37.6,145.2,VIC
86151,86,BASS (KILCUNDA),1886,1930,-38.5,145.45,VIC
86152,86,BAYSWATER,1904,1918,-37.8,145.2,VIC
86153,86,BEACONSFIELD (LOUISVILLE),1891,1921,-38,145.35,VIC
86154,86,BEENAK (HAZELDENE),1898,1915,-37.8833,145.6167,VIC
86155,86,CAMBERWELL 1,1895,1907,-37.8333,145.1,VIC
86156,86,CAMBERWELL 2,1903,1921,-37.8333,145.1,VIC
86157,86,BERWICK EYRE COURT,1925,1939,-38,145.3,VIC
86158,86,BOX HILL WOODHOUSE GROVE,1927,1939,-37.8,145.1,VIC
86159,86,BRIGHTON PICNIC POINT,1879,1886,-37.95,145,VIC
86160,86,BRIGHTON BEACH,1906,1937,-37.9333,145,VIC
86161,86,BRIGHTON MIDDLE,1889,1924,-37.9167,145,VIC
86162,86,BULLA,1916,1935,-37.6,144.8,VIC
86163,86,BUNYIP (MAROOMBA),1905,1912,-38.1,145.7,VIC
86164,86,BURWOOD EAST 1,1908,1916,-37.85,145.2,VIC
86165,86,CANTERBURY STATE SCHOOL,1909,1925,-37.8,145.05,VIC
86166,86,CHELTENHAM,1927,1936,-38,145.1,VIC
86167,86,MELBOURNE (OBSERVATORY),1862,1907,-37.8314,144.9714,VIC
86168,86,COTTLES BRIDGE HIGHBURY FARM,1911,1921,-37.6,145.2,VIC
86169,86,DALYSTON,1906,1925,-38.6,145.5,VIC
86170,86,DANDENONG (COMBEROOND),1878,1914,-37.85,145.2667,VIC
86171,86,ENOCHS POINT,1897,1911,-37.4,145,VIC
86172,86,FERNTREE GULLY,1874,1941,-37.8,145.3,VIC
86173,86,FERNTREE GULLY UPPER,1907,1928,-37.9,145.3,VIC
86174,86,FRANKSTON STATE PLANTATION,1890,1929,-38.15,145.1333,VIC
86175,86,YARRA JUNCTION (GILDEROY),1890,1932,-37.9,145.7,VIC
86176,86,GLEN ALVIE,1907,1928,-38.5,145.6,VIC
86177,86,GRANTVILLE,1888,1938,-38.4,145.5,VIC
86178,86,GREENVALE SANATORIUM,1913,1948,-37.65,144.85,VIC
86179,86,HEALESVILLE (NYORA),1900,1938,-37.7,145.5,VIC
86180,86,HEALESVILLE (MURUGAL),1893,1924,-37.65,145.5,VIC
86181,86,HEALESVILLE (THE WATTLES),1941,1949,-37.65,145.5,VIC
86182,86,HEATH HILL (LANGVIEW),1926,1933,-38.25,145.7,VIC
86183,86,LILYDALE MAIN ST. (MAFFRA),1906,1920,-37.75,145.35,VIC
86184,86,LILYDALE OLINDA PARK,1908,1918,-37.75,145.35,VIC
86185,86,LYNDHURST,1902,1931,-38.05,145.25,VIC
86186,86,LYSTERFIELD (SWEET HILLS),1939,1946,-37.9167,145.2833,VIC
86187,86,LYSTERFIELD (BOLEIO),1898,1909,-37.9167,145.2833,VIC
86188,86,MAIN RIDGE,1929,1960,-38.35,144.9,VIC
86189,86,MALVERN EAST YALLAMBEE,1916,1927,-37.8333,145.0833,VIC
86190,86,MENTONE,1914,1931,-38,145.0833,VIC
86191,86,MONT ALBERT,1910,1931,-37.8,145.1,VIC
86192,86,NARRE WARREN,1928,1936,-38,145.3,VIC
86193,86,NEWHAVEN,1916,1929,-38.5,145.4,VIC
86194,86,OUTTRIM,1882,..,-38.4949,145.7809,VIC
86195,86,PAKENHAM (TOOMUC VALLEY),1907,1929,-38,145.5,VIC
86196,86,PAKENHAM UPPER,1898,1932,-38.05,145.3667,VIC
86197,86,PANTON HILL (FAIRVIEW),1893,1926,-37.6,145.3,VIC
86198,86,PORTSEA GOLF CLUB,1930,1942,-38.3,144.7,VIC
86199,86,SOMERS (BALNARRING EAST),1888,1935,-38.4,145.2,VIC
86200,86,SHERBROOKE,1933,1950,-37.9,145.35,VIC
86201,86,TOOLANGI (MOUNT SALE STN),1906,1915,-37.5333,145.45,VIC
86202,86,TYNONG,1914,1949,-38.1,145.6,VIC
86203,86,WALSH'S CREEK STATION,1905,1923,-37.7,145.9,VIC
86204,86,WARBURTON (FERNLEIGH),1905,1927,-37.75,145.7,VIC
86205,86,WARRANDYTE (RIVERS WOOD),1931,1937,-37.7,145.2,VIC
86206,86,WHITTLESEA (EDEN PARK),1908,1934,-37.5,145.1167,VIC
86207,86,YARRA JUNCTION,1903,1919,-37.8,145.6,VIC
86208,86,MILLGROVE,1928,1933,-37.75,145.6,VIC
86209,86,PAKENHAM PARK,1917,1935,-38.0833,145.3667,VIC
86210,86,BONBEACH (CARRUM),1955,..,-38.0651,145.1294,VIC
86211,86,ALMURTA,1908,1945,-38.4,145.6,VIC
86212,86,MODELLA (TULLAH),1956,1974,-38.2,145.7,VIC
86213,86,ROSEBUD (COUNTRY CLUB),1927,..,-38.3782,144.8984,VIC
86214,86,CANTERBURY (BATINA),1957,1965,-37.8,145.05,VIC
86215,86,DIAMOND CREEK,1957,1968,-37.6833,145.1333,VIC
86216,86,MOUNT ELIZA (TA MARUA),1950,1962,-38.1833,145.1167,VIC
86217,86,HAMPTON,1959,1961,-37.9333,145,VIC
86218,86,COLDSTREAM,1955,1955,-37.7167,145.3667,VIC
86219,86,CORANDERRK BADGER WEIR,1879,..,-37.6886,145.5644,VIC
86220,86,ST KILDA HARBOUR - RMYS,2006,..,-37.8642,144.9639,VIC
86221,86,SHERBROOKE BURNAM BEECHES,1957,1982,-37.8833,145.35,VIC
86222,86,SYNDAL CSIRO,1960,1967,-37.8833,145.15,VIC
86223,86,DROMANA SUSSEX FARM,1961,..,-38.3391,145.0288,VIC
86224,86,DANDENONG,1960,..,-37.9764,145.2247,VIC
86225,86,CARNEGIE,1961,1966,-38.1167,145.0667,VIC
86226,86,MOUNT MARTHA,1962,1967,-38.2667,145.0167,VIC
86227,86,WANDIN NORTH,1962,1975,-37.7833,145.4333,VIC
86228,86,KILSYTH (TUKAMUNDA),1961,1975,-37.8167,145.3333,VIC
86229,86,HEALESVILLE (VALLEY VIEW FARM),2007,..,-37.7365,145.5287,VIC
86230,86,BAYSWATER,1963,2001,-37.8372,145.2558,VIC
86231,86,RINGWOOD 2,1871,1946,-37.8,145.3,VIC
86232,86,MELBOURNE BOTANICAL GARDENS,1964,..,-37.8309,144.9839,VIC
86233,86,POLEY RANGE,1973,1995,-37.6233,145.7983,VIC
86234,86,CROYDON (DORSET GOLF COURSE),1965,..,-37.8054,145.2987,VIC
86235,86,BORONIA 2,1964,1965,-37.8,145.4,VIC
86236,86,FRANKSTON,1965,1971,-38.15,145.1333,VIC
86237,86,FRANKSTON (KARINGAL),1965,1976,-38.1333,145.15,VIC
86238,86,BASS,1938,..,-38.4832,145.4666,VIC
86239,86,FRENCH ISLAND (TANKERTON),1903,1950,-38.4,145.3,VIC
86240,86,FRENCH ISLAND (MCLEOD PRISON),1917,1975,-38.4,145.3,VIC
86241,86,TEMPLESTOWE PASSIONATE FATHERS,1967,1968,-37.7667,145.15,VIC
86242,86,MENZIES CREEK,1967,1980,-37.9167,145.4167,VIC
86243,86,MOUNT DANDENONG GTV9,1968,2015,-37.8306,145.35,VIC
86244,86,CRANBOURNE SOUTH,1967,..,-38.1337,145.2384,VIC
86245,86,CARRUM DOWNS,1967,2006,-38.1167,145.1797,VIC
86246,86,MOOROODUC,1968,2020,-38.2483,145.1036,VIC
86247,86,GEMBROOK,1968,2001,-37.9489,145.5358,VIC
86248,86,GLADYSDALE (HAZELDENE),1968,1970,-37.8667,145.6667,VIC
86249,86,GLEN ALVIE (GRANTS),1968,1983,-38.5333,145.6333,VIC
86250,86,PLENTY,1968,2005,-37.66,145.1244,VIC
86251,86,UPWEY SHIRE COUNCIL,1967,1995,-37.9144,145.3317,VIC
86252,86,OLINDA LAUREL COURT,1967,1994,-37.88,145.4206,VIC
86253,86,WARNEET ST LOUIS,1967,1979,-38.2167,145.3167,VIC
86254,86,CARRUM DOWNS SEWER WORKS,1968,1991,-38.0783,145.1733,VIC
86255,86,KILCUNDA WEATHERALL,1969,1973,-38.55,145.4833,VIC
86256,86,FERNY CREEK,1968,1985,-37.8833,145.3333,VIC
86257,86,VERMONT SOUTH,1969,1971,-37.85,145.2,VIC
86258,86,BELGRAVE,1968,1977,-37.9167,145.35,VIC
86259,86,WARRANDYTE DINGLEY DELL ROAD,1968,1969,-37.7333,145.2333,VIC
86260,86,HEIDELBERG MMBW,1968,1990,-37.7567,145.0533,VIC
86261,86,BEACONSFIELD UPPER,1968,..,-37.9822,145.4196,VIC
86262,86,WALLAN (KIA ORA),1969,1971,-37.4167,144.9667,VIC
86263,86,MORDIALLOC NORTH,1969,1972,-38,145.1,VIC
86264,86,MAIN RIDGE,2008,..,-38.4059,144.952,VIC
86265,86,HASTINGS,1969,..,-38.2894,145.1893,VIC
86266,86,FERNY CREEK,2011,..,-37.8748,145.3496,VIC
86267,86,ATHLONE MCDONALDS,1969,1987,-38.2333,145.7833,VIC
86268,86,PAKENHAM LANDS DEPT,1969,1985,-38.0667,145.4667,VIC
86269,86,MOUNT MARTHA SR&WSC,1968,2001,-38.2767,145.0117,VIC
86270,86,SASSAFRAS (THE CRESCENT),1968,1977,-37.8667,145.35,VIC
86271,86,REEFTON (UPPER YARRA DAM),1969,..,-37.6715,145.8948,VIC
86272,86,DONNYBROOK,1942,1943,-37.5,145,VIC
86273,86,LAUNCHING PLACE,1927,1932,-37.7833,145.6,VIC
86274,86,YERING,1946,1949,-37.7,145.3833,VIC
86275,86,HODDLES CREEK STATE SCHOOL,1924,1926,-37.8,145.5,VIC
86276,86,ASHBURTON,1948,1950,-37.8667,145.0833,VIC
86277,86,WARBURTON EAST,1949,1951,-37.75,145.7333,VIC
86278,86,PAKENHAM EAST,1946,1947,-38.0833,145.4833,VIC
86279,86,NORTHCOTE,1969,1996,-37.7797,145.0314,VIC
86280,86,KINGLAKE GARAGE,1969,1988,-37.5333,145.3333,VIC
86281,86,NYORA (POST OFFICE),1970,..,-38.3343,145.6696,VIC
86282,86,MELBOURNE AIRPORT,1970,..,-37.6654,144.8322,VIC
86283,86,PAKENHAM UPPER (TAYLOR),1970,1986,-38,145.5333,VIC
86284,86,LYSTERFIELD (ALBION REID),1970,2000,-37.9333,145.25,VIC
86285,86,YARRA JUNCTION WATERWORKS,1973,1983,-37.8,145.6667,VIC
86286,86,GLENROY (EVELL STREET),1970,1982,-37.6833,144.9333,VIC
86287,86,HURSTBRIDGE (NORALA),1970,1980,-37.65,145.2167,VIC
86288,86,ST ANDREWS,1971,1973,-37.5833,145.3,VIC
86289,86,YARRA PORTAL,1971,1977,-37.7333,146.05,VIC
86290,86,MONTYS HUT,1971,1976,-37.6667,146.0667,VIC
86291,86,MOUNT GREGORY,1971,1976,-37.7,146.1333,VIC
86292,86,BANGHOLME,1971,1977,-38.05,145.1833,VIC
86293,86,BUNYIP (IONA),1903,1910,-38.1333,145.6833,VIC
86294,86,MALVERN CAMPSIE,1914,1924,-37.8333,145.0833,VIC
86295,86,MOUNT EVELYN (ST ANNES),1946,1948,-37.8,145.4,VIC
86296,86,SANDRINGHAM,1925,1926,-37.95,145,VIC
86297,86,MOUNT WAVERLEY (RIVERSDALE GOLF CLUB),2009,..,-37.8722,145.116,VIC
86298,86,MOOROOLBARK,1930,1939,-37.7833,145.3167,VIC
86299,86,BERWICK (BUCHANAN ROAD),1979,..,-38.0222,145.3561,VIC
86300,86,BOX HILL MMBW,1943,1945,-37.8167,145.1333,VIC
86301,86,QUEENSTOWN,1928,1932,-37.5333,145.3,VIC
86302,86,WANTIRNA SOUTH,1971,1972,-37.8667,145.2167,VIC
86303,86,GLEN WAVERLEY (GOLF COURSE),1972,..,-37.8886,145.1928,VIC
86304,86,HAWTHORN (SCOTCH COLLEGE),1972,..,-37.8363,145.0301,VIC
86305,86,GREENVALE RESERVOIR,1972,..,-37.6369,144.9073,VIC
86306,86,STONY POINT,1972,1983,-38.3833,145.2167,VIC
86307,86,ABBOTSFORD,1972,1972,-37.8,145,VIC
86308,86,MELBOURNE UNIVERSITY RADAR,1964,1986,-37.8,144.9667,VIC
86309,86,COLLINGWOOD (326 HODDLE ST),1972,2008,-37.8,144.9833,VIC
86310,86,MELBOURNE (505 ST. KILDA RD),1972,1977,-37.8333,144.9833,VIC
86311,86,ESSENDON (BOWES AVENUE),1972,1980,-37.7333,144.9,VIC
86312,86,MELBOURNE (A'BECKETT ST),1972,1977,-37.8167,144.9667,VIC
86313,86,WARRANDYTE,1966,2011,-37.7469,145.2098,VIC
86314,86,KOO WEE RUP,1957,..,-38.1992,145.4933,VIC
86315,86,EGG ROCK (LIGHTNING),1973,1973,-37.9167,145.65,VIC
86316,86,VERMONT TRANSPORT RESEARCH,1973,2018,-37.8585,145.1846,VIC
86317,86,SANDRINGHAM 2,1973,1988,-37.95,145.0167,VIC
86318,86,GRANTVILLE 2,1973,1974,-38.4167,145.5333,VIC
86319,86,DOREEN,1973,1975,-37.6167,145.15,VIC
86321,86,DANDENONG (HINEMOA),1893,1904,-37.9833,145.25,VIC
86322,86,LATROBE RIVER NO.1,1973,1981,-37.9,145.7667,VIC
86323,86,LATROBE RIVER NO.2,1973,1981,-37.85,145.85,VIC
86324,86,FERNTREE GULLY (PROBERT),1973,2003,-37.8797,145.2964,VIC
86325,86,LATROBE RIVER (RECORDER NO 3),1973,1981,-37.9167,145.85,VIC
86326,86,YERING SCHOOL,1879,1893,-37.6833,145.3667,VIC
86327,86,YERING ST HUBERTS,1891,1905,-37.7,145.4,VIC
86328,86,MCMAHONS CREEK (REEFTON),1905,1913,-37.6667,145.9167,VIC
86329,86,BENA (CROMWELL),1889,1900,-38.4333,145.7167,VIC
86330,86,GREENVALE STATE SCHOOL,1905,1922,-37.6167,144.8833,VIC
86331,86,BOX HILL SHIRE,1890,1896,-37.8167,145.1333,VIC
86332,86,ESSENDON 2,1973,1975,-37.7333,144.9167,VIC
86333,86,THORNBURY,1973,1974,-37.75,145,VIC
86334,86,MOUNT BURNETT,1974,..,-37.9647,145.5047,VIC
86335,86,WARBURTON (O'SHANNASSY RESERVOIR (WAL,L))    2008,..,-37.6753,145.8061,VIC
86336,86,RYE,1907,1913,-38.3833,144.8333,VIC
86337,86,CORINELLA (TENBY),1922,1952,-38.4,145.5,VIC
86338,86,MELBOURNE (OLYMPIC PARK),2013,..,-37.8255,144.9816,VIC
86339,86,CORINELLA,1975,2005,-38.4272,145.4364,VIC
86340,86,BLACKBURN,1975,1978,-37.8167,145.15,VIC
86341,86,DONCASTER,1975,1983,-37.7833,145.1167,VIC
86342,86,EZARDS OLD MILL SITE,1964,1995,-37.7633,145.8917,VIC
86343,86,BUNDOORA,1975,1978,-37.7,145.0667,VIC
86344,86,SOUTH CHANNEL ISLAND,1975,..,-38.3065,144.8016,VIC
86345,86,KONGWAK,1978,1981,-38.5167,145.7167,VIC
86346,86,NANGANA (TYERS),1978,1982,-37.8833,145.5333,VIC
86347,86,YARRA RIVER @ WARRANDYTE,1891,..,-37.7417,145.2167,VIC
86348,86,MULGRAVE,1978,1978,-37.9167,145.1833,VIC
86349,86,CAPE SCHANCK (KELLY),1979,1982,-38.4833,144.9,VIC
86350,86,WALLAN,1979,..,-37.4187,144.977,VIC
86351,86,BUNDOORA (LATROBE UNIVERSITY),1979,..,-37.7163,145.0453,VIC
86353,,BROADMEADOWS RADAR,2017,..,-37.6899,144.9473,VIC
86354,86,PHILLIP ISLAND PENGUIN RESERVE,1981,2018,-38.5058,145.1503,VIC
86355,86,PLENTY (DAPRANO),1982,1986,-37.6667,145.1333,VIC
86356,86,FLINDERS,1982,2017,-38.4693,145.0133,VIC
86357,86,DEVILBEND RESERVOIR,1982,..,-38.2765,145.0998,VIC
86358,86,GLADYSDALE (LITTLE FEET FARM),1984,..,-37.8588,145.6529,VIC
86359,86,MONBULK (BULB FARM),1984,2011,-37.8632,145.4206,VIC
86360,86,WARBURTON EAST (ARRABRI),1985,2009,-37.7409,145.7388,VIC
86361,86,CERBERUS,1986,..,-38.3646,145.1785,VIC
86362,86,DONCASTER (MANNINGHAM DEPOT),1986,..,-37.7508,145.1717,VIC
86363,86,TARRAWARRA,1987,..,-37.6563,145.4762,VIC
86364,86,TARRAWARRA MONASTERY,1986,..,-37.6594,145.4457,VIC
86365,86,MOOROOLBARK,1986,2006,-37.7792,145.3197,VIC
86366,86,FERNSHAW,1987,..,-37.6126,145.5997,VIC
86367,86,SEVILLE,1987,2018,-37.8027,145.4937,VIC
86368,86,DALMORE,1988,1990,-38.18,145.4317,VIC
86369,86,SPRINGVALE (SANDOWN),1988,..,-37.9535,145.1655,VIC
86370,86,KINGLAKE WEST,1989,1989,-37.45,145.3167,VIC
86371,86,FRANKSTON BEACH,1990,..,-38.1481,145.1156,VIC
86372,86,FERNY CREEK (DUNNS HILL),1990,2011,-37.8775,145.3364,VIC
86373,86,RHYLL,1990,..,-38.4612,145.3101,VIC
86374,86,KINGLAKE WEST,1989,..,-37.4652,145.2637,VIC
86375,86,CRANBOURNE BOTANIC GARDENS,1990,..,-38.1348,145.2637,VIC
86376,86,FAWKNER BEACON,1988,..,-37.9483,144.9269,VIC
86377,86,UPPER PLENTY,1986,..,-37.4225,145.0752,VIC
86378,86,BRUNSWICK,1991,1996,-37.7667,144.9797,VIC
86379,86,RINGWOOD NORTH,1991,..,-37.792,145.245,VIC
86380,86,MELBOURNE REGIONAL OFFICE TBRG,1993,2013,-37.8167,144.9667,VIC
86381,86,MELBOURNE HARBOUR CONTROL,1991,1999,-37.8208,144.9325,VIC
86382,86,YARRA JUNCTION,1993,2008,-37.7839,145.6317,VIC
86383,86,COLDSTREAM,1994,..,-37.7239,145.4092,VIC
86384,86,MELBOURNE AIRPORT COMPARISON,1999,2001,-37.675,144.8419,VIC
86385,86,HEALESVILLE (MOUNT YULE),1998,2014,-37.6518,145.5069,VIC
86386,86,MERRICKS STONIER'S WINERY,1996,..,-38.3898,145.0863,VIC
86388,86,FRANKSTON (BALLAM PARK),2020,..,-38.1516,145.1615,VIC
86389,86,CRIB POINT SATELLITE EARTH STATION,2020,..,-38.3639,145.1744,VIC
86393,86,CAPE SCHANCK,1997,..,-38.4617,144.9019,VIC
86394,86,PAKENHAM,1998,2016,-38.0825,145.5075,VIC
86395,86,MELBOURNE AIRPORT (NORTH ANEMOMETER),1997,..,-37.6577,144.8333,VIC
86396,86,MELBOURNE AIRPORT (SOUTH ANEMOMETER),1997,..,-37.6832,144.8383,VIC
86397,86,MELBOURNE AIRPORT (EAST ANEMOMETER),1997,..,-37.6602,144.8443,VIC
86398,86,MELBOURNE AIRPORT (WEST ANEMOMETER),1997,..,-37.6624,144.8193,VIC
86399,86,ST. ANDREWS (HILDERBRAND ROAD),1998,2008,-37.5831,145.2633,VIC
87000,87,ANAKIE,1889,2017,-37.8802,144.2623,VIC
87001,87,ANGLESEA,1926,2005,-38.4056,144.1958,VIC
87002,87,BACCHUS MARSH,1880,1962,-37.7,144.4,VIC
87003,87,BALLIANG EAST (CHESNEY),1912,1976,-37.8,144.4,VIC
87004,87,BACCHUS MARSH (SPRINGBANK),1947,1970,-37.6,144.4667,VIC
87005,87,BALLAN (FISKVILLE),1927,1969,-37.6,144.2,VIC
87006,87,BALLAN,1875,..,-37.6018,144.2295,VIC
87007,87,MORRISONS (BALLARK),1889,..,-37.743,144.1406,VIC
87008,87,BALLIANG EAST,1909,..,-37.8076,144.437,VIC
87009,87,BANNOCKBURN,1898,2016,-38.0213,144.1608,VIC
87010,87,BARWON HEADS  (JIRRAHLINGA),1904,2002,-38.2661,144.4803,VIC
87011,87,BEALES RESERVOIR,1881,2009,-37.5417,144.0251,VIC
87012,87,BELMONT,1950,2000,-38.1731,144.3375,VIC
87013,87,BENLOCH,1930,1956,-37.3,144.7,VIC
87014,87,BUNGAREE (KIRKS RESERVOIR),1881,..,-37.5512,143.9322,VIC
87015,87,KEILOR,1999,2010,-37.7025,144.8072,VIC
87016,87,MOORABOOL RIVER AT MORRISONS,2000,..,-37.7654,144.1048,VIC
87017,87,BLACKWOOD,1878,..,-37.4677,144.3075,VIC
87018,87,BOLINDA,1905,1965,-37.45,144.75,VIC
87019,87,COBAW (MEADOW PARK),1945,1959,-37.3,144.6,VIC
87020,87,DEER PARK,1908,1986,-37.7667,144.7833,VIC
87021,87,DURDIDWARRAH,1874,..,-37.8233,144.2078,VIC
87022,87,FOOTSCRAY,1963,1974,-37.8167,144.8833,VIC
87023,87,GEELONG SALINES (MOOLAP),1897,2013,-38.1587,144.3954,VIC
87024,87,GEELONG GOLF CLUB,1925,2004,-38.1269,144.3422,VIC
87025,87,GEELONG SEC,1870,1970,-38.1167,144.3667,VIC
87026,87,GISBORNE,1887,2014,-37.4896,144.6123,VIC
87027,87,KEILOR (ARUNDEL),1892,2006,-37.6942,144.8342,VIC
87028,87,LAL LAL,1914,1951,-37.7,144,VIC
87029,87,LANCEFIELD,1885,..,-37.2698,144.723,VIC
87030,87,LARA LAKE,1899,1969,-38,144.4,VIC
87031,87,LAVERTON RAAF,1941,..,-37.8565,144.7566,VIC
87032,87,LAVERTON SALINES,1925,1976,-37.9,144.75,VIC
87033,87,LITTLE RIVER,1906,..,-37.991,144.4943,VIC
87034,87,LOVELY BANKS (RESERVOIR),1877,2017,-38.0657,144.3281,VIC
87035,87,MOUNT MACEDON (BURNCRANNA),1915,1983,-37.4,144.6,VIC
87036,87,MACEDON FORESTRY,1873,..,-37.4155,144.5569,VIC
87037,87,MOUNT MACEDON,1886,1950,-37.4,144.5833,VIC
87038,87,MARIBYRNONG EXPLOSIVES FACTORY,1915,1993,-37.775,144.8767,VIC
87039,87,MELTON,1883,..,-37.6649,144.5749,VIC
87040,87,MELTON RESERVOIR,1948,..,-37.7451,144.5687,VIC
87041,87,MELTON SOUTH,1947,1948,-37.7,144.5,VIC
87042,87,MEREDITH,1887,..,-37.8344,144.0635,VIC
87043,87,MEREDITH (DARRA),1875,..,-37.8197,144.1492,VIC
87044,87,MEREDITH (WATTLE VALE),1905,1971,-37.8667,143.9667,VIC
87045,87,MOORABOOL RESERVOIR,1912,..,-37.5151,144.0827,VIC
87046,87,SCOTSBURN (MOUNT BONINYONG),1856,..,-37.6719,143.94,VIC
87047,87,MOUNT MORIAC,1908,1945,-38.2,144.2,VIC
87048,87,LITTLE RIVER (MOUNT ROTHWELL),1882,..,-37.8958,144.4387,VIC
87049,87,MOUNT TOWRONG,1930,1969,-37.3833,144.6167,VIC
87050,87,MOUNT WALLACE,1905,1949,-37.75,144.2,VIC
87051,87,MYRNIONG,1887,1979,-37.65,144.35,VIC
87052,87,OAKLANDS JUNCTION,1936,1992,-37.6,144.85,VIC
87053,87,PORTARLINGTON,1884,..,-38.1227,144.642,VIC
87054,87,QUEENSCLIFF,1896,2012,-38.2714,144.6621,VIC
87055,87,RIDDELLS CREEK,1887,1960,-37.45,144.7833,VIC
87056,87,ROCKBANK,1913,1966,-37.7,144.6,VIC
87057,87,ROMSEY,1877,1970,-37.35,144.75,VIC
87058,87,ST ALBANS,1906,1951,-37.75,144.8,VIC
87059,87,SHELFORD,1887,2009,-38.0131,143.976,VIC
87060,87,SPARGO CREEK,1910,1948,-37.4833,144.15,VIC
87061,87,SUNBURY (SALESIAN COLLEGE ),1878,..,-37.5719,144.7401,VIC
87062,87,SYDENHAM,1930,1991,-37.7,144.7667,VIC
87063,87,TOOLERN VALE,1928,1951,-37,144,VIC
87064,87,WAURN PONDS,1899,1959,-38.2,144.3,VIC
87065,87,WERRIBEE RESEARCH FARM,1913,1980,-37.9,144.6833,VIC
87066,87,WERRIBEE POST OFFICE,1901,1966,-37.9,144.6667,VIC
87067,87,WILSONS RESERVOIR,1896,2009,-37.5144,144.0177,VIC
87068,87,MOORABOOL RIVER AT LAL LAL,1994,..,-37.645,144.0411,VIC
87069,87,WINCHELSEA (KILDEAN),1932,1957,-38.3,144,VIC
87070,87,ROSLEY (GLENMORE),1932,1942,-37.75,144.4,VIC
87071,87,ANTHONYS CUTTING,1945,1973,-37.6833,144.5,VIC
87072,87,BULLA (GLEN LOMAN),1947,1973,-37.6333,144.8,VIC
87073,87,ELAINE (LARUNDEL),1888,1977,-37.8,143.95,VIC
87074,87,MORIAC,1953,1962,-38.2333,144.2,VIC
87075,87,BULLENGAROOK EAST,1951,..,-37.4828,144.5094,VIC
87076,87,CERES,1933,1947,-38.2,144.3,VIC
87077,87,BARKSTEAD,1908,1939,-37.5,144.1,VIC
87078,87,BLACKWOOD (GREEN HILL),1938,1945,-37.5,144.3,VIC
87079,87,BULLENGAROOK,1902,1912,-37.5,144.5,VIC
87080,87,GEELONG (POINT HENRY),1949,1985,-38.1333,144.4167,VIC
87081,87,LANCEFIELD (DEEP CREEK STATION),1942,1951,-37.3,144.7,VIC
87082,87,DRYSDALE,1895,1923,-38.2,144.55,VIC
87083,87,BELLARINE EAST,1900,1924,-38.15,144.3,VIC
87084,87,FENWICK,1908,1931,-38.3,144.5,VIC
87085,87,GORDON,1902,1941,-37.55,144.1,VIC
87086,87,LAVERTON EXPLOSIVES,1902,1934,-37.8833,144.7167,VIC
87087,87,LITTLE RIVER (GREENMEADOWS),1902,1926,-38,144.6,VIC
87088,87,MARSHALL,1917,1929,-38.2,144.4,VIC
87089,87,MOUNT COTTRELL 1,1906,1917,-37.8,144.6,VIC
87090,87,STONEHAVEN,1940,1949,-38.1,144.25,VIC
87091,87,SYDENHAM (DUNMURRY PARK),1907,1918,-37.7,144.8,VIC
87092,87,TEESDALE,1883,1914,-38,144,VIC
87093,87,TORQUAY,1914,1981,-38.3333,144.3167,VIC
87094,87,WERRIBEE (WYNDHAM),1871,1913,-37.8833,144.65,VIC
87095,87,PYKES CREEK RESERVOIR,1956,..,-37.6111,144.3,VIC
87096,87,LARA SALINES,1956,1994,-38.0833,144.4333,VIC
87097,87,PARWAN,1956,1961,-37.7,144.3167,VIC
87098,87,TOOLERN VALE (ROSEBANK),1959,1982,-37.6167,144.55,VIC
87099,87,GISBORNE (HILLTOP),1959,1963,-37.5667,144.55,VIC
87101,87,COUANGALT,1939,1973,-37.6167,144.5333,VIC
87102,87,BACCHUS MARSH,1960,1990,-37.6667,144.4333,VIC
87103,87,WERRIBEE CORPUS CHRISTI,1965,1967,-37.9,144.6667,VIC
87104,87,WERRIBEE CATTLE YARDS,1965,1991,-37.9767,144.6317,VIC
87105,87,WERRIBEE SEWERAGE FARM,1965,1982,-37.95,144.6167,VIC
87106,87,POINT COOK RAAF (DUNNINGS RD),1965,1968,-37.8833,144.7333,VIC
87107,87,POINT COOK RAAF ACADEMY,1965,1976,-37.9333,144.75,VIC
87108,87,WERRIBEE SOUTH,1965,1966,-37.95,144.7167,VIC
